#version,serial,flight,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage
6, 8617, 1,     1.77, 3,   boost,   34.05,  91234.00,  876.06,  177.70,  120.17, 23.4, 9.47, 9.50, 9.52
6, 8617, 1,     1.78, 3,   boost,   34.03,  91211.00,  878.14,  179.78,  120.52, 23.4, 9.47, 9.50, 9.52
6, 8617, 1,     1.79, 3,   boost,   34.01,  91186.00,  880.41,  182.05,  120.86, 23.3, 9.47, 9.52, 9.53
6, 8617, 1,     1.80, 3,   boost,   33.99,  91180.00,  880.95,  182.59,  121.21, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     1.81, 3,   boost,   33.96,  91167.00,  882.13,  183.77,  121.56, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     1.82, 3,   boost,   33.93,  91152.00,  883.49,  185.13,  121.91, 23.4, 9.47, 9.52, 9.52
6, 8617, 1,     1.83, 3,   boost,   33.90,  91143.00,  884.31,  185.95,  122.26, 23.4, 9.47, 9.52, 9.52
6, 8617, 1,     1.84, 3,   boost,   33.87,  91126.00,  885.85,  187.49,  122.61, 23.4, 9.47, 9.52, 9.52
6, 8617, 1,     1.85, 3,   boost,   33.83,  91108.00,  887.48,  189.12,  122.96, 23.4, 9.46, 9.52, 9.52
6, 8617, 1,     1.86, 3,   boost,   33.79,  91101.00,  888.12,  189.76,  123.31, 23.4, 9.47, 9.52, 9.52
6, 8617, 1,     1.87, 3,   boost,   33.75,  91086.00,  889.48,  191.12,  123.66, 23.4, 9.43, 9.50, 9.52
6, 8617, 1,     1.88, 3,   boost,   33.71,  91086.00,  889.48,  191.12,  124.01, 23.4, 9.47, 9.52, 9.53
6, 8617, 1,     1.89, 3,   boost,   33.66,  91063.00,  891.56,  193.21,  124.36, 23.4, 9.46, 9.50, 9.50
6, 8617, 1,     1.90, 3,   boost,   33.60,  91039.00,  893.74,  195.38,  124.71, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     1.91, 3,   boost,   33.55,  91024.00,  895.10,  196.75,  125.06, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     1.92, 3,   boost,   33.49,  91016.00,  895.83,  197.47,  125.41, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     1.93, 3,   boost,   33.42,  90999.00,  897.37,  199.02,  125.75, 23.4, 9.47, 9.52, 9.52
6, 8617, 1,     1.94, 3,   boost,   33.36,  90987.00,  898.46,  200.11,  126.09, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     1.95, 3,   boost,   33.29,  90970.00,  900.01,  201.65,  126.43, 23.4, 9.47, 9.52, 9.52
6, 8617, 1,     1.96, 3,   boost,   33.21,  90959.00,  901.01,  202.65,  126.78, 23.4, 9.47, 9.52, 9.52
6, 8617, 1,     1.97, 3,   boost,   33.13,  90947.00,  902.10,  203.74,  127.11, 23.4, 9.47, 9.52, 9.53
6, 8617, 1,     1.98, 3,   boost,   33.05,  90931.00,  903.55,  205.19,  127.45, 23.4, 9.43, 9.50, 9.52
6, 8617, 1,     1.99, 3,   boost,   32.97,  90931.00,  903.55,  205.19,  127.79, 23.4, 9.46, 9.50, 9.53
6, 8617, 1,     2.00, 3,   boost,   32.88,  90911.00,  905.37,  207.01,  128.12, 23.4, 9.47, 9.50, 9.50
6, 8617, 1,     2.01, 3,   boost,   32.78,  90889.00,  907.37,  209.01,  128.46, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.02, 3,   boost,   32.69,  90869.00,  909.19,  210.83,  128.79, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.03, 3,   boost,   32.59,  90854.00,  910.55,  212.19,  129.12, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.04, 3,   boost,   32.49,  90840.00,  911.82,  213.47,  129.45, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.05, 3,   boost,   32.38,  90817.00,  913.91,  215.56,  129.78, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.06, 3,   boost,   32.27,  90805.00,  915.01,  216.65,  130.11, 23.4, 9.47, 9.52, 9.52
6, 8617, 1,     2.07, 3,   boost,   32.16,  90794.00,  916.01,  217.65,  130.44, 23.4, 9.47, 9.52, 9.52
6, 8617, 1,     2.08, 3,   boost,   32.05,  90775.00,  917.74,  219.38,  130.76, 23.4, 9.47, 9.52, 9.53
6, 8617, 1,     2.09, 3,   boost,   31.93,  90759.00,  919.19,  220.83,  131.08, 23.4, 9.43, 9.52, 9.52
6, 8617, 1,     2.10, 3,   boost,   31.81,  90759.00,  919.19,  220.83,  131.41, 23.4, 9.47, 9.50, 9.53
6, 8617, 1,     2.11, 3,   boost,   31.69,  90747.00,  920.28,  221.93,  131.73, 23.4, 9.46, 9.50, 9.52
6, 8617, 1,     2.12, 3,   boost,   31.56,  90714.00,  923.29,  224.93,  132.04, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.13, 3,   boost,   31.43,  90695.00,  925.02,  226.66,  132.36, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.14, 3,   boost,   31.30,  90679.00,  926.47,  228.12,  132.68, 23.3, 9.47, 9.52, 9.53
6, 8617, 1,     2.15, 3,   boost,   31.17,  90673.00,  927.02,  228.66,  132.99, 23.3, 9.47, 9.52, 9.53
6, 8617, 1,     2.16, 3,   boost,   31.04,  90653.00,  928.84,  230.49,  133.31, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.17, 3,   boost,   30.91,  90637.00,  930.30,  231.94,  133.62, 23.4, 9.47, 9.52, 9.52
6, 8617, 1,     2.18, 3,   boost,   30.77,  90612.00,  932.58,  234.22,  133.93, 23.4, 9.47, 9.52, 9.52
6, 8617, 1,     2.19, 3,   boost,   30.63,  90604.00,  933.31,  234.95,  134.24, 23.4, 9.47, 9.52, 9.52
6, 8617, 1,     2.20, 3,   boost,   30.49,  90584.00,  935.13,  236.77,  134.55, 23.4, 9.43, 9.52, 9.52
6, 8617, 1,     2.21, 3,   boost,   30.35,  90584.00,  935.13,  236.77,  134.85, 23.4, 9.47, 9.50, 9.52
6, 8617, 1,     2.22, 3,   boost,   30.21,  90570.00,  936.41,  238.05,  135.16, 23.4, 9.46, 9.50, 9.52
6, 8617, 1,     2.23, 3,   boost,   30.06,  90545.00,  938.69,  240.33,  135.46, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.24, 3,   boost,   29.92,  90527.00,  940.33,  241.97,  135.76, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.25, 3,   boost,   29.77,  90511.00,  941.79,  243.43,  136.06, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.26, 3,   boost,   29.63,  90501.00,  942.70,  244.34,  136.36, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.27, 3,   boost,   29.48,  90491.00,  943.61,  245.25,  136.66, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.28, 3,   boost,   29.33,  90471.00,  945.44,  247.08,  136.95, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.29, 3,   boost,   29.18,  90465.00,  945.98,  247.63,  137.25, 23.4, 9.47, 9.52, 9.52
6, 8617, 1,     2.30, 3,   boost,   29.04,  90441.00,  948.17,  249.82,  137.54, 23.4, 9.47, 9.52, 9.52
6, 8617, 1,     2.31, 3,   boost,   28.89,  90426.00,  949.54,  251.18,  137.83, 23.4, 9.43, 9.50, 9.52
6, 8617, 1,     2.32, 3,   boost,   28.74,  90426.00,  949.54,  251.18,  138.12, 23.4, 9.47, 9.50, 9.53
6, 8617, 1,     2.33, 3,   boost,   28.58,  90409.00,  951.09,  252.74,  138.41, 23.4, 9.46, 9.50, 9.50
6, 8617, 1,     2.34, 3,   boost,   28.43,  90388.00,  953.01,  254.65,  138.69, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.35, 3,   boost,   28.28,  90372.00,  954.47,  256.11,  138.98, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.36, 3,   boost,   28.13,  90349.00,  956.57,  258.22,  139.26, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.37, 3,   boost,   27.98,  90333.00,  958.03,  259.68,  139.55, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.38, 3,   boost,   27.82,  90318.00,  959.40,  261.05,  139.83, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.39, 3,   boost,   27.67,  90307.00,  960.41,  262.05,  140.11, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.40, 3,   boost,   27.52,  90284.00,  962.51,  264.15,  140.38, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.41, 3,   boost,   27.36,  90269.00,  963.88,  265.53,  140.66, 23.4, 9.47, 9.52, 9.52
6, 8617, 1,     2.42, 3,   boost,   27.21,  90262.00,  964.52,  266.16,  140.93, 23.4, 9.43, 9.50, 9.50
6, 8617, 1,     2.43, 3,   boost,   27.06,  90262.00,  964.52,  266.16,  141.20, 23.4, 9.47, 9.50, 9.53
6, 8617, 1,     2.44, 3,   boost,   26.90,  90246.00,  965.99,  267.63,  141.48, 23.3, 9.47, 9.50, 9.50
6, 8617, 1,     2.45, 3,   boost,   26.75,  90209.00,  969.37,  271.01,  141.74, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.46, 3,   boost,   26.59,  90197.00,  970.47,  272.11,  142.01, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.47, 3,   boost,   26.44,  90183.00,  971.75,  273.39,  142.28, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.48, 3,   boost,   26.28,  90174.00,  972.57,  274.21,  142.54, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.49, 3,   boost,   26.13,  90150.00,  974.77,  276.41,  142.81, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.50, 3,   boost,   25.97,  90133.00,  976.32,  277.96,  143.07, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.51, 3,   boost,   25.81,  90113.00,  978.15,  279.79,  143.33, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.52, 3,   boost,   25.66,  90101.00,  979.25,  280.89,  143.58, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.53, 3,   boost,   25.50,  90087.00,  980.53,  282.17,  143.84, 23.4, 9.43, 9.50, 9.50
6, 8617, 1,     2.54, 3,   boost,   25.34,  90087.00,  980.53,  282.17,  144.09, 23.4, 9.47, 9.50, 9.53
6, 8617, 1,     2.55, 3,   boost,   25.19,  90066.00,  982.45,  284.10,  144.35, 23.3, 9.46, 9.50, 9.52
6, 8617, 1,     2.56, 3,   boost,   25.03,  90036.00,  985.20,  286.84,  144.60, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.57, 3,   boost,   24.87,  90019.00,  986.76,  288.40,  144.85, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.58, 3,   boost,   24.71,  90008.00,  987.77,  289.41,  145.10, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.59, 3,   boost,   24.55,  89994.00,  989.05,  290.69,  145.35, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.60, 3,   boost,   24.40,  89976.00,  990.70,  292.34,  145.59, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.61, 3,   boost,   24.24,  89957.00,  992.44,  294.08,  145.84, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.62, 3,   boost,   24.08,  89940.00,  994.00,  295.64,  146.08, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.63, 3,   boost,   23.92,  89925.00,  995.37,  297.02,  146.32, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.64, 3,   boost,   23.76,  89901.00,  997.58,  299.22,  146.56, 23.4, 9.43, 9.52, 9.50
6, 8617, 1,     2.65, 3,   boost,   23.60,  89901.00,  997.58,  299.22,  146.80, 23.4, 9.47, 9.50, 9.53
6, 8617, 1,     2.66, 3,   boost,   23.44,  89888.00,  998.77,  300.41,  147.03, 23.3, 9.46, 9.50, 9.50
6, 8617, 1,     2.67, 3,   boost,   23.28,  89859.00, 1001.43,  303.07,  147.27, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.68, 3,   boost,   23.12,  89842.00, 1002.99,  304.63,  147.50, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.69, 3,   boost,   22.95,  89824.00, 1004.64,  306.28,  147.73, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.70, 3,   boost,   22.79,  89805.00, 1006.38,  308.03,  147.96, 23.3, 9.47, 9.52, 9.53
6, 8617, 1,     2.71, 3,   boost,   22.63,  89785.00, 1008.22,  309.86,  148.19, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.72, 3,   boost,   22.47,  89764.00, 1010.15,  311.79,  148.42, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.73, 3,   boost,   22.30,  89751.00, 1011.34,  312.98,  148.65, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.74, 3,   boost,   22.14,  89736.00, 1012.72,  314.36,  148.87, 23.4, 9.47, 9.52, 9.52
6, 8617, 1,     2.75, 3,   boost,   21.98,  89717.00, 1014.46,  316.11,  149.09, 23.3, 9.43, 9.50, 9.52
6, 8617, 1,     2.76, 3,   boost,   21.81,  89717.00, 1014.46,  316.11,  149.31, 23.3, 9.47, 9.50, 9.53
6, 8617, 1,     2.77, 3,   boost,   21.65,  89701.00, 1015.93,  317.58,  149.53, 23.3, 9.46, 9.50, 9.52
6, 8617, 1,     2.78, 3,   boost,   21.48,  89679.00, 1017.96,  319.60,  149.75, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.79, 3,   boost,   21.32,  89656.00, 1020.07,  321.71,  149.97, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.80, 3,   boost,   21.15,  89633.00, 1022.18,  323.83,  150.18, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.81, 3,   boost,   20.98,  89614.00, 1023.93,  325.57,  150.39, 23.3, 9.47, 9.52, 9.53
6, 8617, 1,     2.82, 3,   boost,   20.81,  89604.00, 1024.85,  326.49,  150.60, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.83, 3,   boost,   20.65,  89586.00, 1026.50,  328.15,  150.81, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.84, 3,   boost,   20.48,  89573.00, 1027.70,  329.34,  151.02, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.85, 3,   boost,   20.31,  89559.00, 1028.99,  330.63,  151.23, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.86, 3,   boost,   20.14,  89545.00, 1030.28,  331.92,  151.43, 23.3, 9.43, 9.50, 9.52
6, 8617, 1,     2.87, 3,   boost,   19.96,  89545.00, 1030.28,  331.92,  151.63, 23.3, 9.46, 9.50, 9.53
6, 8617, 1,     2.88, 3,   boost,   19.79,  89508.00, 1033.68,  335.32,  151.83, 23.3, 9.47, 9.52, 9.50
6, 8617, 1,     2.89, 3,   boost,   19.62,  89482.00, 1036.07,  337.72,  152.03, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.90, 3,   boost,   19.45,  89467.00, 1037.46,  339.10,  152.23, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.91, 3,   boost,   19.27,  89448.00, 1039.20,  340.85,  152.42, 23.3, 9.47, 9.52, 9.53
6, 8617, 1,     2.92, 3,   boost,   19.10,  89435.00, 1040.40,  342.04,  152.62, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.93, 3,   boost,   18.92,  89430.00, 1040.86,  342.50,  152.81, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.94, 3,   boost,   18.75,  89402.00, 1043.44,  345.08,  153.00, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.95, 3,   boost,   18.57,  89388.00, 1044.73,  346.37,  153.19, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.96, 3,   boost,   18.39,  89368.00, 1046.57,  348.22,  153.38, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     2.97, 3,   boost,   18.22,  89356.00, 1047.68,  349.32,  153.56, 23.3, 9.43, 9.50, 9.50
6, 8617, 1,     2.98, 3,   boost,   18.04,  89356.00, 1047.68,  349.32,  153.75, 23.3, 9.46, 9.50, 9.53
6, 8617, 1,     2.99, 3,   boost,   17.86,  89337.00, 1049.43,  351.07,  153.93, 23.3, 9.46, 9.50, 9.50
6, 8617, 1,     3.00, 3,   boost,   17.67,  89307.00, 1052.20,  353.84,  154.11, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.01, 3,   boost,   17.49,  89286.00, 1054.13,  355.78,  154.29, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.02, 3,   boost,   17.31,  89274.00, 1055.24,  356.88,  154.46, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.03, 3,   boost,   17.13,  89253.00, 1057.18,  358.82,  154.64, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.04, 3,   boost,   16.94,  89243.00, 1058.10,  359.74,  154.81, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.05, 3,   boost,   16.76,  89220.00, 1060.22,  361.86,  154.98, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.06, 3,   boost,   16.57,  89202.00, 1061.88,  363.53,  155.15, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.07, 3,   boost,   16.38,  89185.00, 1063.45,  365.09,  155.32, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.08, 3,   boost,   16.19,  89173.00, 1064.56,  366.20,  155.48, 23.3, 9.43, 9.50, 9.50
6, 8617, 1,     3.09, 3,   boost,   16.01,  89173.00, 1064.56,  366.20,  155.64, 23.3, 9.47, 9.50, 9.53
6, 8617, 1,     3.10, 3,   boost,   15.82,  89157.00, 1066.04,  367.68,  155.81, 23.3, 9.46, 9.50, 9.52
6, 8617, 1,     3.11, 3,   boost,   15.62,  89121.00, 1069.36,  371.00,  155.97, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.12, 3,   boost,   15.43,  89101.00, 1071.21,  372.85,  156.12, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.13, 3,   boost,   15.24,  89083.00, 1072.87,  374.51,  156.28, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.14, 3,   boost,   15.05,  89066.00, 1074.44,  376.08,  156.43, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.15, 3,   boost,   14.85,  89049.00, 1076.01,  377.66,  156.59, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.16, 3,   boost,   14.66,  89031.00, 1077.68,  379.32,  156.74, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.17, 3,   boost,   14.46,  89012.00, 1079.43,  381.08,  156.89, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.18, 3,   boost,   14.26,  88997.00, 1080.82,  382.46,  157.03, 23.3, 9.47, 9.52, 9.53
6, 8617, 1,     3.19, 3,   boost,   14.06,  88977.00, 1082.67,  384.31,  157.17, 23.3, 9.43, 9.50, 9.50
6, 8617, 1,     3.20, 3,   boost,   13.86,  88977.00, 1082.67,  384.31,  157.32, 23.3, 9.46, 9.52, 9.53
6, 8617, 1,     3.21, 3,   boost,   13.66,  88953.00, 1084.89,  386.53,  157.46, 23.3, 9.46, 9.50, 9.50
6, 8617, 1,     3.22, 3,   boost,   13.46,  88921.00, 1087.85,  389.49,  157.60, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.23, 3,   boost,   13.26,  88913.00, 1088.59,  390.23,  157.73, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.24, 3,   boost,   13.06,  88898.00, 1089.98,  391.62,  157.87, 23.3, 9.47, 9.53, 9.52
6, 8617, 1,     3.25, 3,   boost,   12.85,  88881.00, 1091.55,  393.19,  158.00, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.26, 3,   boost,   12.65,  88855.00, 1093.96,  395.60,  158.13, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.27, 3,   boost,   12.44,  88838.00, 1095.53,  397.17,  158.26, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.28, 3,   boost,   12.23,  88828.00, 1096.46,  398.10,  158.39, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.29, 3,   boost,   12.03,  88810.00, 1098.13,  399.77,  158.51, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.30, 3,   boost,   11.82,  88786.00, 1100.35,  401.99,  158.63, 23.3, 9.44, 9.50, 9.50
6, 8617, 1,     3.31, 3,   boost,   11.61,  88786.00, 1100.35,  401.99,  158.75, 23.3, 9.47, 9.50, 9.52
6, 8617, 1,     3.32, 3,   boost,   11.40,  88764.00, 1102.39,  404.03,  158.87, 23.3, 9.46, 9.50, 9.50
6, 8617, 1,     3.33, 3,   boost,   11.19,  88742.00, 1104.43,  406.07,  158.98, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.34, 3,   boost,   10.98,  88714.00, 1107.02,  408.66,  159.10, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.35, 3,   boost,   10.76,  88698.00, 1108.50,  410.15,  159.21, 23.3, 9.47, 9.52, 9.53
6, 8617, 1,     3.36, 3,   boost,   10.55,  88685.00, 1109.71,  411.35,  159.32, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.37, 3,   boost,   10.34,  88664.00, 1111.66,  413.30,  159.43, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.38, 3,   boost,   10.12,  88650.00, 1112.96,  414.60,  159.53, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.39, 3,   boost,    9.91,  88625.00, 1115.27,  416.92,  159.63, 23.3, 9.47, 9.52, 9.53
6, 8617, 1,     3.40, 3,   boost,    9.69,  88612.00, 1116.48,  418.12,  159.73, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.41, 3,   boost,    9.48,  88597.00, 1117.87,  419.51,  159.83, 23.3, 9.44, 9.50, 9.52
6, 8617, 1,     3.42, 3,   boost,    9.26,  88597.00, 1117.87,  419.51,  159.93, 23.3, 9.47, 9.50, 9.53
6, 8617, 1,     3.43, 3,   boost,    9.04,  88576.00, 1119.82,  421.46,  160.02, 23.3, 9.46, 9.50, 9.50
6, 8617, 1,     3.44, 3,   boost,    8.83,  88549.00, 1122.33,  423.97,  160.11, 23.3, 9.47, 9.52, 9.53
6, 8617, 1,     3.45, 3,   boost,    8.61,  88526.00, 1124.46,  426.11,  160.20, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.46, 3,   boost,    8.39,  88503.00, 1126.60,  428.24,  160.29, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.47, 3,   boost,    8.17,  88486.00, 1128.18,  429.82,  160.37, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.48, 3,   boost,    7.95,  88470.00, 1129.66,  431.31,  160.45, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.49, 3,   boost,    7.74,  88449.00, 1131.62,  433.26,  160.53, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.50, 3,   boost,    7.52,  88422.00, 1134.13,  435.77,  160.61, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.51, 3,   boost,    7.30,  88406.00, 1135.61,  437.26,  160.69, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.52, 3,   boost,    7.08,  88386.00, 1137.47,  439.11,  160.76, 23.3, 9.43, 9.50, 9.52
6, 8617, 1,     3.53, 3,   boost,    6.86,  88386.00, 1137.47,  439.11,  160.83, 23.3, 9.47, 9.50, 9.53
6, 8617, 1,     3.54, 3,   boost,    6.64,  88369.00, 1139.05,  440.70,  160.90, 23.3, 9.46, 9.50, 9.50
6, 8617, 1,     3.55, 3,   boost,    6.42,  88331.00, 1142.59,  444.23,  160.96, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.56, 3,   boost,    6.20,  88315.00, 1144.08,  445.72,  161.03, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.57, 3,   boost,    5.98,  88293.00, 1146.12,  447.77,  161.09, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.58, 3,   boost,    5.76,  88281.00, 1147.24,  448.88,  161.15, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.59, 3,   boost,    5.54,  88263.00, 1148.92,  450.56,  161.21, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.60, 3,   boost,    5.32,  88243.00, 1150.78,  452.42,  161.26, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.61, 3,   boost,    5.10,  88228.00, 1152.17,  453.82,  161.32, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.62, 3,   boost,    4.88,  88211.00, 1153.76,  455.40,  161.36, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.63, 3,   boost,    4.66,  88182.00, 1156.46,  458.10,  161.41, 23.3, 9.43, 9.52, 9.52
6, 8617, 1,     3.64, 3,   boost,    4.44,  88182.00, 1156.46,  458.10,  161.46, 23.3, 9.47, 9.50, 9.53
6, 8617, 1,     3.65, 3,   boost,    4.22,  88164.00, 1158.13,  459.78,  161.50, 23.3, 9.46, 9.50, 9.52
6, 8617, 1,     3.66, 3,   boost,    4.00,  88135.00, 1160.84,  462.48,  161.54, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.67, 3,   boost,    3.78,  88109.00, 1163.26,  464.90,  161.58, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.68, 3,   boost,    3.56,  88096.00, 1164.47,  466.11,  161.62, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.69, 3,   boost,    3.35,  88074.00, 1166.52,  468.17,  161.66, 23.3, 9.47, 9.52, 9.53
6, 8617, 1,     3.70, 3,   boost,    3.13,  88063.00, 1167.55,  469.19,  161.69, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.71, 3,   boost,    2.91,  88045.00, 1169.23,  470.87,  161.72, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.72, 3,   boost,    2.70,  88023.00, 1171.28,  472.92,  161.75, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.73, 3,   boost,    2.48,  88008.00, 1172.68,  474.32,  161.77, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.74, 3,   boost,    2.26,  87990.00, 1174.36,  476.00,  161.80, 23.3, 9.43, 9.50, 9.52
6, 8617, 1,     3.75, 3,   boost,    2.05,  87990.00, 1174.36,  476.00,  161.82, 23.3, 9.47, 9.52, 9.53
6, 8617, 1,     3.76, 3,   boost,    1.83,  87963.00, 1176.88,  478.52,  161.84, 23.3, 9.46, 9.50, 9.50
6, 8617, 1,     3.77, 3,   boost,    1.62,  87936.00, 1179.40,  481.04,  161.86, 23.3, 9.47, 9.52, 9.53
6, 8617, 1,     3.78, 3,   boost,    1.40,  87913.00, 1181.55,  483.19,  161.87, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.79, 3,   boost,    1.19,  87894.00, 1183.32,  484.96,  161.89, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.80, 3,   boost,    0.98,  87885.00, 1184.16,  485.80,  161.90, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.81, 3,   boost,    0.77,  87866.00, 1185.94,  487.58,  161.91, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     3.82, 3,   boost,    0.56,  87843.00, 1188.09,  489.73,  161.91, 23.3, 9.47, 9.52, 9.52
